state_fips_code,county_fips_code,postal_code,name,poverty_estimate_all_ages,90_ci_lower_bound,90_ci_upper_bound,poverty_percent_all_ages,90_ci_lower_bound_2,90_ci_upper_bound_2,median_household_income,90_ci_lower_bound_3,90_ci_upper_bound_3
37,1,NC,Alamance County,27115,24045,30185,17.9,15.9,19.9,41296,38639,43953
37,3,NC,Alexander County,5923,4862,6984,16.4,13.5,19.3,43043,38899,47187
37,5,NC,Alleghany County,2205,1756,2654,20.5,16.3,24.7,35266,31676,38856
37,7,NC,Anson County,5860,4685,7035,25,20,30,32508,29368,35648
37,9,NC,Ashe County,5629,4739,6519,20.9,17.6,24.2,36488,33079,39897
37,11,NC,Avery County,3041,2368,3714,19.8,15.4,24.2,37131,33631,40631
37,13,NC,Beaufort County,8863,7267,10459,18.8,15.4,22.2,40357,37640,43074
37,15,NC,Bertie County,5212,4262,6162,27.7,22.7,32.7,31217,28166,34268
37,17,NC,Bladen County,8750,7516,9984,25.6,22,29.2,33521,30324,36718
37,19,NC,Brunswick County,18438,15703,21173,15.7,13.4,18,47387,44564,50210
37,21,NC,Buncombe County,33936,28833,39039,13.9,11.8,16,47296,45412,49180
37,23,NC,Burke County,17732,15676,19788,20.5,18.1,22.9,39275,35978,42572
37,25,NC,Cabarrus County,23213,20392,26034,12.2,10.7,13.7,55250,52170,58330
37,27,NC,Caldwell County,15102,12964,17240,18.8,16.1,21.5,38653,35764,41542
37,29,NC,Camden County,1002,796,1208,9.7,7.7,11.7,61730,56667,66793
37,31,NC,Carteret County,9945,8479,11411,14.7,12.5,16.9,48824,45984,51664
37,33,NC,Caswell County,4317,3414,5220,19.9,15.7,24.1,42730,39100,46360
37,35,NC,Catawba County,24642,21512,27772,16.2,14.1,18.3,45080,42599,47561
37,37,NC,Chatham County,9404,8030,10778,13.9,11.9,15.9,56797,52366,61228
37,39,NC,Cherokee County,5620,4610,6630,21,17.2,24.8,34620,31379,37861
37,41,NC,Chowan County,3310,2729,3891,23.2,19.1,27.3,38887,34905,42869
37,43,NC,Clay County,1935,1547,2323,18.5,14.8,22.2,37072,33355,40789
37,45,NC,Cleveland County,20081,17346,22816,21.1,18.2,24,39444,36056,42832
37,47,NC,Columbus County,13119,10863,15375,24.3,20.1,28.5,34321,32791,35851
37,49,NC,Craven County,16289,13825,18753,16.4,13.9,18.9,43972,41450,46494
37,51,NC,Cumberland County,55792,50171,61413,17.6,15.8,19.4,42582,41154,44010
37,53,NC,Currituck County,2758,2175,3341,11.2,8.8,13.6,58024,52281,63767
37,55,NC,Dare County,3831,2996,4666,11,8.6,13.4,54642,51682,57602
37,57,NC,Davidson County,27440,23983,30897,16.9,14.8,19,43346,40563,46129
37,59,NC,Davie County,5681,4647,6715,13.8,11.3,16.3,47592,44057,51127
37,61,NC,Duplin County,16419,14793,18045,27.7,25,30.4,34109,31308,36910
37,63,NC,Durham County,46899,42103,51695,16.6,14.9,18.3,50745,48979,52511
37,65,NC,Edgecombe County,13925,11732,16118,25.9,21.8,30,31615,29616,33614
37,67,NC,Forsyth County,69871,64552,75190,19.7,18.2,21.2,45944,43656,48232
37,69,NC,Franklin County,9401,7520,11282,15.4,12.3,18.5,48166,45538,50794
37,71,NC,Gaston County,34776,30728,38824,16.7,14.8,18.6,42056,39712,44400
37,73,NC,Gates County,1794,1363,2225,15.6,11.8,19.4,48413,44231,52595
37,75,NC,Graham County,1754,1363,2145,20.6,16,25.2,33824,30489,37159
37,77,NC,Granville County,8664,7265,10063,15.9,13.3,18.5,49342,45596,53088
37,79,NC,Greene County,5311,4464,6158,28.3,23.8,32.8,37263,33969,40557
37,81,NC,Guilford County,86041,79436,92646,17.3,16,18.6,44828,42750,46906
37,83,NC,Halifax County,12128,9884,14372,23.5,19.1,27.9,31674,29416,33932
37,85,NC,Harnett County,25281,23083,27479,20.5,18.7,22.3,45380,42124,48636
37,87,NC,Haywood County,8961,7217,10705,15.2,12.2,18.2,42812,39260,46364
37,89,NC,Henderson County,14185,11853,16517,12.9,10.8,15,47286,44042,50530
37,91,NC,Hertford County,5632,4691,6573,25.8,21.5,30.1,30056,28091,32021
37,93,NC,Hoke County,9897,8405,11389,19.5,16.6,22.4,44175,40393,47957
37,95,NC,Hyde County,1080,835,1325,21.9,16.9,26.9,36891,33021,40761
37,97,NC,Iredell County,20917,18182,23652,12.7,11,14.4,54026,51386,56666
37,99,NC,Jackson County,8748,7542,9954,23.5,20.3,26.7,38130,34626,41634
37,101,NC,Johnston County,27504,23862,31146,15.3,13.3,17.3,50055,47061,53049
37,103,NC,Jones County,2213,1802,2624,22.2,18.1,26.3,38928,34795,43061
37,105,NC,Lee County,10830,9267,12393,18.5,15.8,21.2,46073,42371,49775
37,107,NC,Lenoir County,12806,11070,14542,22.1,19.1,25.1,35991,32967,39015
37,109,NC,Lincoln County,12626,10988,14264,16,13.9,18.1,49676,46438,52914
37,111,NC,McDowell County,7685,6224,9146,17.6,14.2,21,37881,34526,41236
37,113,NC,Macon County,6061,5003,7119,18.1,14.9,21.3,37884,34261,41507
37,115,NC,Madison County,3972,3128,4816,19.9,15.7,24.1,38445,34901,41989
37,117,NC,Martin County,4584,3565,5603,19.7,15.3,24.1,35930,32415,39445
37,119,NC,Mecklenburg County,151386,142584,160188,15.2,14.3,16.1,59049,56986,61112
37,121,NC,Mitchell County,2894,2324,3464,19.2,15.4,23,36795,33283,40307
37,123,NC,Montgomery County,5564,4502,6626,21.1,17.1,25.1,38530,34850,42210
37,125,NC,Moore County,14281,12230,16332,15.5,13.3,17.7,51650,47826,55474
37,127,NC,Nash County,16796,14128,19464,18.2,15.3,21.1,43348,40519,46177
37,129,NC,New Hanover County,37908,33786,42030,18,16,20,49905,46982,52828
37,131,NC,Northampton County,5117,4117,6117,25.8,20.8,30.8,32063,29448,34678
37,133,NC,Onslow County,24618,20755,28481,14.3,12.1,16.5,47201,44380,50022
37,135,NC,Orange County,18514,16287,20741,14.1,12.4,15.8,60304,55834,64774
37,137,NC,Pamlico County,2184,1692,2676,17.9,13.9,21.9,43097,38669,47525
37,139,NC,Pasquotank County,6978,5623,8333,18.8,15.2,22.4,44596,42626,46566
37,141,NC,Pender County,8502,7066,9938,15.4,12.8,18,45453,41279,49627
37,143,NC,Perquimans County,2293,1803,2783,17.1,13.4,20.8,41328,37020,45636
37,145,NC,Person County,7236,6062,8410,18.7,15.7,21.7,45841,42582,49100
37,147,NC,Pitt County,39398,35589,43207,23.4,21.1,25.7,41765,39901,43629
37,149,NC,Polk County,2942,2332,3552,14.7,11.7,17.7,45464,41549,49379
37,151,NC,Randolph County,23570,20586,26554,16.7,14.6,18.8,41770,39389,44151
37,153,NC,Richmond County,11033,9144,12922,24.7,20.5,28.9,34665,32177,37153
37,155,NC,Robeson County,43106,40343,45869,33.1,31,35.2,30414,28864,31964
37,157,NC,Rockingham County,17540,15216,19864,19.4,16.8,22,39606,36761,42451
37,159,NC,Rowan County,24137,21024,27250,18,15.7,20.3,44973,42395,47551
37,161,NC,Rutherford County,14045,11850,16240,21.5,18.1,24.9,35629,32789,38469
37,163,NC,Sampson County,18218,16558,19878,29,26.4,31.6,33876,31361,36391
37,165,NC,Scotland County,9569,8146,10992,28.9,24.6,33.2,32782,30377,35187
37,167,NC,Stanly County,9685,8209,11161,16.5,14,19,41921,39077,44765
37,169,NC,Stokes County,6355,5124,7586,13.8,11.1,16.5,45065,41067,49063
37,171,NC,Surry County,13633,11623,15643,18.9,16.1,21.7,37915,34872,40958
37,173,NC,Swain County,2716,2206,3226,19.3,15.7,22.9,34788,32430,37146
37,175,NC,Transylvania County,5203,4212,6194,16.2,13.1,19.3,44490,40793,48187
37,177,NC,Tyrrell County,1018,826,1210,28.3,23,33.6,32773,29242,36304
37,179,NC,Union County,23279,20187,26371,10.8,9.4,12.2,64381,60573,68189
37,181,NC,Vance County,11896,10048,13744,27,22.8,31.2,33609,30454,36764
37,183,NC,Wake County,112936,105533,120339,11.5,10.7,12.3,66950,64949,68951
37,185,NC,Warren County,4371,3463,5279,22.8,18.1,27.5,33869,30538,37200
37,187,NC,Washington County,3334,2682,3986,26.8,21.5,32.1,32867,29524,36210
37,189,NC,Watauga County,12227,11077,13377,26.2,23.7,28.7,41942,39216,44668
37,191,NC,Wayne County,28355,25272,31438,23.3,20.8,25.8,36890,34952,38828
37,193,NC,Wilkes County,15885,13898,17872,23.4,20.5,26.3,33398,30950,35846
37,195,NC,Wilson County,19057,16758,21356,23.9,21,26.8,39268,36782,41754
37,197,NC,Yadkin County,6430,5358,7502,17.2,14.3,20.1,40801,36771,44831
37,199,NC,Yancey County,3590,2910,4270,20.6,16.7,24.5,35974,32449,39499
38,0,ND,North Dakota,79203,75164,83242,11.1,10.5,11.7,60227,58786,61668
38,1,ND,Adams County,236,180,292,10.2,7.8,12.6,45710,41251,50169
38,3,ND,Barnes County,1097,835,1359,10.3,7.8,12.8,52376,47910,56842
38,5,ND,Benson County,2025,1664,2386,29.9,24.6,35.2,39342,35602,43082
38,7,ND,Billings County,69,53,85,7.7,5.9,9.5,75096,67057,83135
38,9,ND,Bottineau County,618,476,760,9.7,7.5,11.9,56965,51366,62564
38,11,ND,Bowman County,238,180,296,7.4,5.6,9.2,60946,54675,67217
38,13,ND,Burke County,185,142,228,8.3,6.4,10.2,62875,56539,69211
38,15,ND,Burleigh County,7160,5994,8326,8.2,6.9,9.5,66734,62046,71422
38,17,ND,Cass County,18221,16163,20279,11.3,10,12.6,53755,50857,56653
38,19,ND,Cavalier County,341,260,422,9,6.9,11.1,54057,48678,59436
38,21,ND,Dickey County,566,433,699,11.7,9,14.4,51817,46762,56872
38,23,ND,Divide County,197,152,242,8.3,6.4,10.2,67344,60037,74651
38,25,ND,Dunn County,412,322,502,9.5,7.4,11.6,72018,64433,79603
38,27,ND,Eddy County,244,191,297,10.7,8.4,13,47596,44149,51043
38,29,ND,Emmons County,443,332,554,13.2,9.9,16.5,44282,41034,47530
38,31,ND,Foster County,265,205,325,8,6.2,9.8,54593,49600,59586
38,33,ND,Golden Valley County,189,144,234,10.7,8.2,13.2,53420,47836,59004
38,35,ND,Grand Forks County,11010,9768,12252,16.7,14.8,18.6,50435,46810,54060
38,37,ND,Grant County,376,288,464,16.1,12.3,19.9,39679,36029,43329
38,39,ND,Griggs County,214,165,263,9.5,7.3,11.7,51192,46333,56051
38,41,ND,Hettinger County,276,212,340,11.1,8.5,13.7,50038,46119,53957
38,43,ND,Kidder County,341,263,419,14.1,10.9,17.3,46923,42766,51080
38,45,ND,LaMoure County,395,301,489,9.7,7.4,12,53721,48285,59157
38,47,ND,Logan County,223,168,278,11.9,9,14.8,44696,40292,49100
38,49,ND,McHenry County,726,567,885,12.3,9.6,15,48887,44027,53747
38,51,ND,McIntosh County,348,272,424,13,10.2,15.8,40258,36326,44190
38,53,ND,McKenzie County,934,734,1134,8.6,6.8,10.4,81209,73397,89021
38,55,ND,McLean County,952,756,1148,10.1,8,12.2,56616,51868,61364
38,57,ND,Mercer County,629,494,764,7.3,5.7,8.9,74047,67748,80346
38,59,ND,Morton County,2678,2145,3211,9.2,7.4,11,54637,50342,58932
38,61,ND,Mountrail County,899,689,1109,9.3,7.1,11.5,66807,61034,72580
38,63,ND,Nelson County,319,249,389,10.8,8.4,13.2,45040,40359,49721
38,65,ND,Oliver County,194,148,240,10.6,8.1,13.1,62010,55586,68434
38,67,ND,Pembina County,621,477,765,8.9,6.8,11,56298,50828,61768
38,69,ND,Pierce County,479,367,591,11.6,8.9,14.3,39572,36455,42689
38,71,ND,Ramsey County,1360,1046,1674,12.3,9.5,15.1,51097,46064,56130
38,73,ND,Ransom County,438,335,541,8.4,6.4,10.4,56270,51514,61026
38,75,ND,Renville County,195,153,237,7.7,6,9.4,60957,54930,66984
38,77,ND,Richland County,1488,1163,1813,9.7,7.6,11.8,57177,52344,62010
38,79,ND,Rolette County,4560,3925,5195,31.6,27.2,36,35630,32121,39139
38,81,ND,Sargent County,281,217,345,7.3,5.6,9,58467,52686,64248
38,83,ND,Sheridan County,213,162,264,16.1,12.3,19.9,44990,41395,48585
38,85,ND,Sioux County,1457,1149,1765,33.6,26.5,40.7,33950,30830,37070
38,87,ND,Slope County,72,55,89,9.4,7.1,11.7,55664,49704,61624
38,89,ND,Stark County,2259,1767,2751,7.6,5.9,9.3,76672,72717,80627
38,91,ND,Steele County,138,105,171,7.1,5.4,8.8,59408,53884,64932
38,93,ND,Stutsman County,2255,1829,2681,11.6,9.4,13.8,53333,49292,57374
38,95,ND,Towner County,247,199,295,10.9,8.8,13,51961,46472,57450
38,97,ND,Traill County,682,522,842,8.9,6.8,11,58995,53407,64583
38,99,ND,Walsh County,1172,926,1418,10.9,8.6,13.2,51754,47888,55620
38,101,ND,Ward County,5644,4529,6759,8.5,6.8,10.2,62526,58538,66514
38,103,ND,Wells County,448,343,553,10.9,8.3,13.5,51470,46514,56426
38,105,ND,Williams County,2174,1731,2617,6.9,5.5,8.3,86354,77983,94725
39,0,OH,Ohio,1778288,1755728,1800848,15.8,15.6,16,49349,48991,49707
39,1,OH,Adams County,6864,5832,7896,24.8,21.1,28.5,34116,30797,37435
39,3,OH,Allen County,17839,15862,19816,18,16,20,43602,40496,46708
39,5,OH,Ashland County,7400,6080,8720,14.6,12,17.2,47369,43448,51290
39,7,OH,Ashtabula County,20547,18163,22931,21.5,19,24,39757,37438,42076
39,9,OH,Athens County,16630,14592,18668,29.9,26.2,33.6,34216,31295,37137
39,11,OH,Auglaize County,3744,3040,4448,8.3,6.7,9.9,52650,48994,56306
39,13,OH,Belmont County,10537,8862,12212,16.1,13.5,18.7,41983,39183,44783
39,15,OH,Brown County,6503,5203,7803,15,12,18,46484,42621,50347
39,17,OH,Butler County,52128,47379,56877,14.4,13.1,15.7,58558,56387,60729
39,19,OH,Carroll County,3742,2997,4487,13.5,10.8,16.2,46177,42190,50164
39,21,OH,Champaign County,4309,3403,5215,11.3,8.9,13.7,50302,46824,53780
39,23,OH,Clark County,24315,21792,26838,18.2,16.3,20.1,42029,40654,43404
39,25,OH,Clermont County,22370,19441,25299,11.2,9.7,12.7,62158,59815,64501
39,27,OH,Clinton County,5584,4556,6612,13.7,11.2,16.2,49453,46435,52471
39,29,OH,Columbiana County,16171,13877,18465,15.9,13.6,18.2,42645,39945,45345
39,31,OH,Coshocton County,6527,5558,7496,18.1,15.4,20.8,41547,38000,45094
39,33,OH,Crawford County,6441,5256,7626,15.4,12.6,18.2,39881,37045,42717
39,35,OH,Cuyahoga County,241829,231412,252246,19.6,18.8,20.4,44138,43126,45150
39,37,OH,Darke County,6281,5241,7321,12.2,10.2,14.2,46610,42643,50577
39,39,OH,Defiance County,4392,3674,5110,11.7,9.8,13.6,53026,50522,55530
39,41,OH,Delaware County,8952,7441,10463,4.8,4,5.6,97802,93402,102202
39,43,OH,Erie County,10343,8462,12224,13.9,11.4,16.4,49234,45574,52894
39,45,OH,Fairfield County,14147,11743,16551,9.6,8,11.2,59921,56810,63032
39,47,OH,Fayette County,4440,3599,5281,15.8,12.8,18.8,44947,41807,48087
39,49,OH,Franklin County,208629,197880,219378,17.3,16.4,18.2,53164,52013,54315
39,51,OH,Fulton County,4414,3722,5106,10.5,8.9,12.1,54666,51151,58181
39,53,OH,Gallia County,7667,6614,8720,26.1,22.5,29.7,36675,32831,40519
39,55,OH,Geauga County,7299,6092,8506,7.8,6.5,9.1,72264,69763,74765
39,57,OH,Greene County,20447,18065,22829,13.2,11.7,14.7,59382,55599,63165
39,59,OH,Guernsey County,6729,5600,7858,17.2,14.3,20.1,41940,38916,44964
39,61,OH,Hamilton County,138939,130460,147418,17.6,16.5,18.7,48973,47350,50596
39,63,OH,Hancock County,9313,7931,10695,12.7,10.8,14.6,51498,49206,53790
39,65,OH,Hardin County,5586,4697,6475,19,16,22,45195,42552,47838
39,67,OH,Harrison County,2578,2066,3090,16.9,13.5,20.3,42582,39471,45693
39,69,OH,Henry County,2808,2273,3343,10.2,8.3,12.1,53645,49637,57653
39,71,OH,Highland County,8199,6897,9501,19.3,16.2,22.4,41611,38664,44558
39,73,OH,Hocking County,4944,4070,5818,17.5,14.4,20.6,42374,38628,46120
39,75,OH,Holmes County,5348,4355,6341,12.4,10.1,14.7,50069,46166,53972
39,77,OH,Huron County,7759,6480,9038,13.4,11.2,15.6,47824,45583,50065
39,79,OH,Jackson County,6450,5227,7673,20,16.2,23.8,41161,37601,44721
39,81,OH,Jefferson County,13050,11305,14795,20,17.3,22.7,40148,37046,43250
39,83,OH,Knox County,8724,7362,10086,15.1,12.7,17.5,46908,44912,48904
39,85,OH,Lake County,20156,17175,23137,8.9,7.6,10.2,58697,56068,61326
39,87,OH,Lawrence County,10643,8588,12698,17.5,14.1,20.9,41608,38628,44588
39,89,OH,Licking County,22272,19454,25090,13.5,11.8,15.2,57308,54344,60272
39,91,OH,Logan County,7637,6676,8598,17,14.9,19.1,50753,47703,53803
39,93,OH,Lorain County,43499,39514,47484,14.7,13.3,16.1,52331,50347,54315
39,95,OH,Lucas County,87923,81588,94258,20.7,19.2,22.2,42344,40976,43712
39,97,OH,Madison County,4890,3964,5816,12.6,10.2,15,52996,49726,56266
39,99,OH,Mahoning County,42601,38844,46358,18.9,17.2,20.6,41316,39876,42756
39,101,OH,Marion County,12683,11070,14296,21.3,18.6,24,42240,38718,45762
39,103,OH,Medina County,12230,10235,14225,7,5.9,8.1,68405,65193,71617
39,105,OH,Meigs County,5199,4272,6126,22.6,18.6,26.6,38081,35752,40410
39,107,OH,Mercer County,3577,2908,4246,8.9,7.2,10.6,52606,48870,56342
39,109,OH,Miami County,10920,9171,12669,10.6,8.9,12.3,51868,48940,54796
39,111,OH,Monroe County,2232,1822,2642,15.7,12.8,18.6,40646,37660,43632
39,113,OH,Montgomery County,101914,95614,108214,19.7,18.5,20.9,42994,41511,44477
39,115,OH,Morgan County,2646,2080,3212,18.1,14.2,22,37923,34220,41626
39,117,OH,Morrow County,4197,3303,5091,12.1,9.5,14.7,49846,45110,54582
39,119,OH,Muskingum County,15955,13601,18309,19.1,16.3,21.9,41814,38712,44916
39,121,OH,Noble County,1888,1499,2277,16.3,12.9,19.7,43953,39406,48500
39,123,OH,Ottawa County,4110,3353,4867,10.1,8.2,12,50345,47300,53390
39,125,OH,Paulding County,2320,1889,2751,12.3,10,14.6,47358,43167,51549
39,127,OH,Perry County,6276,5223,7329,17.8,14.8,20.8,43341,40474,46208
39,129,OH,Pickaway County,6833,5404,8262,13.2,10.4,16,54868,50075,59661
39,131,OH,Pike County,6061,4906,7216,21.9,17.7,26.1,40512,36624,44400
39,133,OH,Portage County,21810,19594,24026,14.2,12.8,15.6,52047,49098,54996
39,135,OH,Preble County,5340,4483,6197,13,10.9,15.1,49516,46338,52694
39,137,OH,Putnam County,2621,2100,3142,7.8,6.3,9.3,56519,52704,60334
39,139,OH,Richland County,18246,15605,20887,15.9,13.6,18.2,41948,39834,44062
39,141,OH,Ross County,13658,11550,15766,19.2,16.2,22.2,42466,39405,45527
39,143,OH,Sandusky County,8592,7407,9777,14.5,12.5,16.5,46447,42882,50012
39,145,OH,Scioto County,20049,17633,22465,27.2,23.9,30.5,37625,35084,40166
39,147,OH,Seneca County,9254,8126,10382,17.5,15.4,19.6,45003,41939,48067
39,149,OH,Shelby County,5167,4220,6114,10.7,8.7,12.7,50774,47361,54187
39,151,OH,Stark County,54744,49867,59621,14.9,13.6,16.2,47745,46281,49209
39,153,OH,Summit County,71490,65208,77772,13.4,12.2,14.6,50453,49058,51848
39,155,OH,Trumbull County,34593,31113,38073,17.2,15.5,18.9,43160,41326,44994
39,157,OH,Tuscarawas County,12252,10636,13868,13.4,11.6,15.2,46128,43733,48523
39,159,OH,Union County,3924,3143,4705,7.7,6.2,9.2,69900,63580,76220
39,161,OH,Van Wert County,2837,2315,3359,10.1,8.2,12,49565,45344,53786
39,163,OH,Vinton County,3110,2559,3661,23.7,19.5,27.9,37633,34804,40462
39,165,OH,Warren County,12441,9836,15046,5.8,4.6,7,72973,69386,76560
39,167,OH,Washington County,9307,7925,10689,15.7,13.4,18,45048,41445,48651
39,169,OH,Wayne County,15491,13399,17583,13.9,12,15.8,50106,47191,53021
39,171,OH,Williams County,5125,4354,5896,14.2,12.1,16.3,42214,39521,44907
39,173,OH,Wood County,16448,14454,18442,13.5,11.9,15.1,54996,52010,57982
39,175,OH,Wyandot County,2208,1802,2614,10,8.2,11.8,47905,44058,51752
40,0,OK,Oklahoma,623162,611984,634340,16.6,16.3,16.9,47524,47077,47971
40,1,OK,Adair County,5975,5057,6893,27.2,23,31.4,31386,28494,34278
40,3,OK,Alfalfa County,783,612,954,16.6,13,20.2,51885,46933,56837
40,5,OK,Atoka County,2826,2297,3355,21.8,17.7,25.9,35910,33080,38740
40,7,OK,Beaver County,567,438,696,10.5,8.1,12.9,56664,51047,62281
40,9,OK,Beckham County,3240,2498,3982,15,11.6,18.4,46625,42820,50430
40,11,OK,Blaine County,1795,1440,2150,18.4,14.8,22,44309,40150,48468
40,13,OK,Bryan County,8258,7032,9484,19.1,16.3,21.9,38187,35682,40692
40,15,OK,Caddo County,6399,5471,7327,23.5,20.1,26.9,39933,37483,42383
40,17,OK,Canadian County,9811,7963,11659,7.7,6.2,9.2,68421,65767,71075
40,19,OK,Carter County,7870,6489,9251,16.5,13.6,19.4,44402,41250,47554
40,21,OK,Cherokee County,9584,7862,11306,20.6,16.9,24.3,38027,35378,40676
40,23,OK,Choctaw County,4000,3334,4666,26.8,22.3,31.3,29652,26956,32348
40,25,OK,Cimarron County,410,326,494,18,14.3,21.7,41800,37823,45777
40,27,OK,Cleveland County,32649,28714,36584,12.6,11.1,14.1,58205,55220,61190
40,29,OK,Coal County,1195,976,1414,20.9,17.1,24.7,36566,32961,40171
40,31,OK,Comanche County,21256,18269,24243,18.6,16,21.2,46071,42938,49204
40,33,OK,Cotton County,1081,843,1319,17.8,13.9,21.7,41469,37493,45445
40,35,OK,Craig County,2644,2125,3163,19.2,15.4,23,36953,33534,40372
40,37,OK,Creek County,10966,9160,12772,15.8,13.2,18.4,46614,43533,49695
40,39,OK,Custer County,4439,3602,5276,15.9,12.9,18.9,45574,40936,50212
40,41,OK,Delaware County,7707,6510,8904,18.8,15.9,21.7,36424,33344,39504
40,43,OK,Dewey County,595,461,729,12.4,9.6,15.2,50348,46166,54530
40,45,OK,Ellis County,491,388,594,12,9.5,14.5,52032,48769,55295
40,47,OK,Garfield County,8884,7134,10634,14.5,11.6,17.4,49136,46412,51860
40,49,OK,Garvin County,5222,4473,5971,19.2,16.4,22,40774,37646,43902
40,51,OK,Grady County,6366,5265,7467,12.1,10,14.2,51199,48203,54195
40,53,OK,Grant County,542,421,663,12.3,9.6,15,49774,45148,54400
40,55,OK,Greer County,1260,987,1533,25.2,19.7,30.7,34872,31413,38331
40,57,OK,Harmon County,667,504,830,24.8,18.7,30.9,33750,30662,36838
40,59,OK,Harper County,399,315,483,10.6,8.4,12.8,49204,44061,54347
40,61,OK,Haskell County,3136,2642,3630,24.5,20.6,28.4,35313,31800,38826
40,63,OK,Hughes County,2873,2352,3394,23.4,19.1,27.7,34837,32501,37173
40,65,OK,Jackson County,4338,3499,5177,17.2,13.9,20.5,41370,37272,45468
40,67,OK,Jefferson County,1411,1138,1684,23,18.5,27.5,32645,29543,35747
40,69,OK,Johnston County,2160,1753,2567,20.1,16.3,23.9,35977,33089,38865
40,71,OK,Kay County,8040,6772,9308,18.2,15.3,21.1,41514,38975,44053
40,73,OK,Kingfisher County,1535,1164,1906,10,7.6,12.4,59525,53848,65202
40,75,OK,Kiowa County,1745,1360,2130,19.1,14.9,23.3,36699,33461,39937
40,77,OK,Latimer County,2087,1659,2515,20.7,16.5,24.9,35522,32126,38918
40,79,OK,Le Flore County,11499,10146,12852,24,21.2,26.8,36627,34340,38914
40,81,OK,Lincoln County,5089,4171,6007,14.9,12.2,17.6,46083,43344,48822
40,83,OK,Logan County,5990,4801,7179,13.8,11.1,16.5,55602,50843,60361
40,85,OK,Love County,1204,886,1522,12.5,9.2,15.8,52662,49777,55547
40,87,OK,McClain County,3788,2997,4579,10.2,8.1,12.3,58392,53275,63509
40,89,OK,McCurtain County,6805,5770,7840,20.9,17.7,24.1,34964,33066,36862
40,91,OK,McIntosh County,4429,3614,5244,22.4,18.3,26.5,33450,30457,36443
40,93,OK,Major County,898,706,1090,11.8,9.3,14.3,54107,49086,59128
